timestamp,acc_magnitude,tilt_x,tilt_y,stability
2025-01-12 10:29:33,9.646,1,0,Unknown
2025-01-12 10:29:42,9.997,1,0,Unknown
2025-01-12 10:29:50,9.739,1,0,Unknown
2025-01-12 10:29:55,10.452,1,0,Unknown
2025-01-12 10:30:04,10.098,1,1,Unknown
2025-01-12 10:30:09,9.924,1,0,Unknown
2025-01-12 10:30:17,10.007,1,0,Unknown
2025-01-12 10:30:27,8.905,1,0,Unknown
2025-01-12 10:30:35,9.842,1,0,Unknown
2025-01-12 10:30:50,10.048,1,0,Unknown
2025-01-12 10:30:59,10.903,1,0,Unknown
2025-01-12 10:31:04,9.584,1,0,Unknown
2025-01-12 10:31:12,9.906,1,0,Unknown
2025-01-12 10:31:27,10.27,1,0,Unknown
2025-01-12 10:31:35,9.835,1,0,Unknown
2025-01-12 10:31:40,9.435,1,0,Unknown
2025-01-12 10:31:49,10.096,1,0,Unknown
2025-01-12 10:31:54,9.796,1,0,Unknown
2025-01-12 10:32:02,9.662,1,0,Unknown
2025-01-12 10:32:08,9.999,1,0,Unknown
2025-01-12 10:32:16,10.004,1,0,Unknown
2025-01-12 10:32:21,9.161,1,0,Unknown
2025-01-12 10:32:29,9.423,1,0,Unknown
2025-01-12 10:32:35,9.3,1,0,In motion
2025-01-12 10:32:44,9.94,1,0,Unknown
2025-01-12 10:32:49,9.039,1,0,Unknown
2025-01-12 10:32:57,9.71,1,0,Unknown
2025-01-12 10:33:03,9.999,1,0,Unknown
2025-01-12 10:33:11,10.24,1,0,Unknown
2025-01-12 10:33:16,9.782,1,0,Unknown
2025-01-12 10:33:24,9.499,1,0,Unknown
2025-01-12 10:33:29,10.325,1,0,In motion
2025-01-12 10:33:38,9.939,1,0,Unknown
2025-01-12 10:33:46,9.838,1,0,Unknown
2025-01-12 10:33:55,9.406,1,0,Unknown
2025-01-12 10:34:00,9.533,1,0,Unknown
2025-01-12 10:34:08,9.566,1,0,Unknown
2025-01-12 10:34:15,9.949,1,0,Unknown
2025-01-12 10:34:23,9.37,1,0,Unknown
2025-01-12 10:34:28,9.309,1,0,In motion
2025-01-12 10:34:36,10.385,1,0,Unknown
2025-01-12 10:34:41,9.508,1,0,Unknown
2025-01-12 10:34:50,9.54,1,0,Unknown
2025-01-12 10:34:55,10.378,1,0,Unknown
2025-01-12 10:35:03,10.334,1,0,Unknown
2025-01-12 10:35:08,11.11,1,0,Unknown
2025-01-12 10:35:17,9.691,1,0,In motion
2025-01-12 10:35:22,9.381,1,0,In motion
2025-01-12 10:35:31,10.0,1,0,Unknown
2025-01-12 10:35:36,10.148,1,0,Unknown
2025-01-12 10:35:44,9.971,1,0,Unknown
2025-01-12 10:35:50,8.904,1,0,Unknown
2025-01-12 10:35:58,9.897,1,0,In motion
2025-01-12 10:36:03,9.059,1,0,Unknown
2025-01-12 10:36:12,9.12,1,0,In motion
2025-01-12 10:36:17,9.405,1,0,In motion
2025-01-12 10:36:25,9.707,1,0,Unknown
2025-01-12 10:36:30,9.785,1,0,Unknown
2025-01-12 10:36:39,9.498,1,0,Unknown
2025-01-12 10:36:44,8.874,1,0,In motion
2025-01-12 10:36:52,10.023,1,0,Unknown
2025-01-12 10:36:57,9.533,1,0,Unknown
2025-01-12 10:37:05,10.077,1,0,Unknown
2025-01-12 10:37:11,9.023,1,0,In motion
2025-01-12 10:37:19,9.376,1,0,Unknown
2025-01-12 10:37:24,9.379,1,0,Unknown
2025-01-12 10:37:32,8.756,1,0,In motion
2025-01-12 10:37:40,9.587,1,0,Unknown
2025-01-12 10:37:48,9.792,1,0,Unknown
2025-01-12 10:37:54,9.451,1,0,Unknown
2025-01-12 10:38:02,10.209,1,0,Unknown
2025-01-12 10:38:08,9.844,1,0,Unknown
2025-01-12 10:38:16,10.148,1,0,Unknown
2025-01-12 10:38:21,8.729,1,0,Unknown
2025-01-12 10:38:29,10.044,1,0,Unknown
2025-01-12 10:38:34,10.683,1,0,In motion
2025-01-12 10:38:43,9.845,1,0,Unknown
2025-01-12 10:38:48,10.086,1,0,Unknown
2025-01-12 10:38:56,9.28,1,0,Unknown
2025-01-12 10:39:01,9.934,1,0,Unknown
2025-01-12 10:39:10,8.86,1,0,Unknown
2025-01-12 10:39:15,9.866,1,0,Unknown
2025-01-12 10:39:23,9.177,1,0,In motion
2025-01-12 10:39:28,9.957,1,0,Unknown
2025-01-12 10:39:37,8.81,1,0,Unknown
2025-01-12 10:39:42,8.937,1,0,Unknown
2025-01-12 10:39:50,9.682,1,0,Unknown
2025-01-12 10:39:55,10.156,1,0,Unknown
2025-01-12 10:40:04,9.642,1,0,Unknown
2025-01-12 10:40:23,9.821,1,0,Unknown
2025-01-12 10:40:32,10.378,1,0,In motion
2025-01-12 10:40:37,9.946,1,0,Unknown
2025-01-12 10:40:46,10.314,1,0,Unknown
2025-01-12 10:40:51,10.474,1,0,Unknown
2025-01-12 10:40:59,9.67,1,0,Unknown
2025-01-12 10:41:04,9.609,1,0,Unknown
2025-01-12 10:41:13,9.67,1,0,Unknown
2025-01-12 10:41:24,9.985,1,0,Unknown
2025-01-12 10:41:32,9.599,1,0,Unknown
2025-01-12 10:41:38,10.255,1,0,Unknown
2025-01-12 10:41:46,10.04,1,0,In motion
2025-01-12 10:41:51,9.95,1,0,Unknown
2025-01-12 10:41:59,9.436,1,0,Unknown
2025-01-12 10:42:05,8.649,1,0,Unknown
2025-01-12 10:42:13,9.757,1,0,Unknown
2025-01-12 10:42:18,10.238,1,0,Unknown
2025-01-12 10:42:26,10.777,1,0,Unknown
2025-01-12 10:42:31,9.818,1,0,Unknown
2025-01-12 10:42:40,10.246,1,0,In motion
2025-01-12 10:42:45,9.78,1,0,Unknown
2025-01-12 10:42:53,10.498,1,0,Unknown
2025-01-12 10:43:00,9.424,1,0,Unknown
2025-01-12 10:43:08,9.546,1,0,Unknown
2025-01-12 10:43:13,9.695,1,0,Unknown
2025-01-12 10:43:22,9.835,1,0,Unknown
2025-01-12 10:43:27,9.555,1,0,Unknown
2025-01-12 10:43:35,8.96,1,0,Unknown
2025-01-12 10:43:40,9.789,1,0,Unknown
2025-01-12 10:43:48,9.774,1,0,Unknown
2025-01-12 10:43:54,9.892,1,0,Unknown
2025-01-12 10:44:02,9.124,1,0,Unknown
2025-01-12 10:44:10,9.939,1,0,Unknown
2025-01-12 10:44:18,9.747,1,0,Unknown
2025-01-12 10:44:23,9.887,1,0,Unknown
2025-01-12 10:44:31,9.821,1,0,Unknown
2025-01-12 10:44:37,10.062,1,0,Unknown
2025-01-12 10:44:45,10.234,1,0,Unknown
2025-01-12 10:44:50,10.476,1,0,Unknown
2025-01-12 10:44:58,9.236,1,0,Unknown
2025-01-12 10:45:03,9.591,1,0,Unknown
2025-01-12 10:45:12,11.003,1,0,Unknown
2025-01-12 10:45:17,10.134,1,0,Unknown
2025-01-12 10:45:25,9.603,1,0,Unknown
2025-01-12 10:45:30,9.159,1,0,Unknown
2025-01-12 10:45:39,9.01,1,0,Unknown
2025-01-12 10:45:45,9.701,1,0,Unknown
2025-01-12 10:45:53,10.174,1,0,Unknown
2025-01-12 10:45:58,9.779,1,0,Unknown
2025-01-12 10:46:06,9.792,1,0,Unknown
2025-01-12 10:46:56,10.055,1,0,Unknown
2025-01-12 10:47:04,9.785,1,0,Unknown
2025-01-12 10:47:09,10.315,1,0,Unknown
2025-01-12 10:47:17,9.386,1,0,Unknown
2025-01-12 10:47:22,9.428,1,0,Unknown
2025-01-12 10:47:31,10.133,1,0,Unknown
2025-01-12 10:47:36,10.131,1,0,In motion
2025-01-12 10:47:44,10.084,1,0,Unknown
2025-01-12 10:47:49,9.695,1,0,Unknown
2025-01-12 10:47:58,10.411,1,0,Unknown
2025-01-12 10:48:13,9.659,1,0,In motion
2025-01-12 10:48:22,9.123,1,0,Unknown
2025-01-12 10:48:27,9.274,1,0,In motion
2025-01-12 10:48:35,8.817,1,0,Unknown
2025-01-12 10:48:40,8.858,1,0,Unknown
2025-01-12 10:48:49,10.48,1,0,In motion
2025-01-12 10:48:56,9.778,1,0,Unknown
2025-01-12 10:49:04,10.378,1,0,Unknown
2025-01-12 10:49:09,9.104,1,0,Unknown
2025-01-12 10:49:18,9.709,1,0,Unknown
2025-01-12 10:49:23,9.745,1,0,Unknown
2025-01-12 10:49:31,9.838,1,0,Unknown
2025-01-12 10:49:36,9.719,1,0,Unknown
2025-01-12 10:49:44,10.867,0,0,In motion
2025-01-12 10:49:50,9.115,0,1,In motion
2025-01-12 10:49:58,12.494,0,0,In motion
2025-01-12 10:50:03,4.331,1,1,In motion
2025-01-12 10:50:11,7.865,0,1,Unknown
2025-01-12 10:50:16,9.869,0,1,In motion
2025-01-12 10:50:25,9.991,0,1,Unknown
2025-01-12 10:50:30,5.188,0,1,In motion
2025-01-12 10:50:38,10.41,0,1,In motion
2025-01-12 10:50:43,19.464,0,1,In motion
2025-01-12 10:50:52,3.877,1,1,In motion
2025-01-12 10:50:57,3.941,1,1,Unknown
2025-01-12 10:51:05,12.098,0,1,In motion
2025-01-12 10:51:10,15.611,0,0,In motion
2025-01-12 10:51:18,9.955,0,1,In motion
2025-01-12 10:51:24,9.944,0,1,Unknown
2025-01-12 10:51:32,9.66,0,1,Unknown
2025-01-12 10:51:37,9.844,0,0,Unknown
2025-01-12 10:51:45,9.937,0,0,Unknown
2025-01-12 10:51:50,8.749,1,0,In motion
2025-01-12 10:51:59,9.773,1,0,Unknown
2025-01-12 10:52:04,10.387,0,0,Unknown
2025-01-12 10:52:12,10.098,0,0,Unknown
2025-01-12 10:52:21,9.844,0,0,Unknown
2025-01-12 10:52:29,9.804,0,0,Unknown
2025-01-12 10:52:49,9.734,0,0,Unknown
2025-01-12 10:52:57,9.776,0,0,Unknown
2025-01-12 10:55:28,9.817,0,0,Unknown
2025-01-12 10:55:37,9.841,0,0,Unknown
2025-01-12 11:00:08,9.838,0,0,Unknown
2025-01-12 11:00:17,9.842,0,0,Unknown
2025-01-12 11:06:13,9.839,0,0,Unknown
2025-01-12 11:06:22,9.802,0,0,Unknown
2025-01-12 11:07:29,9.479,0,0,Unknown
2025-01-12 11:07:38,9.8,0,0,Unknown
2025-01-12 11:07:46,9.752,0,0,Unknown
2025-01-12 11:07:54,9.742,0,0,Unknown
2025-01-12 11:08:07,9.753,0,0,Unknown
2025-01-12 11:08:15,9.753,0,0,Unknown
2025-01-12 11:08:21,9.789,0,0,Unknown
2025-01-12 11:08:29,9.738,0,0,Unknown
2025-01-12 11:08:59,9.734,0,0,Unknown
2025-01-12 11:09:08,9.723,0,0,Unknown
2025-01-12 11:15:43,9.648,0,0,Unknown
2025-01-12 11:15:51,9.791,0,0,Unknown
2025-01-12 11:16:40,9.693,0,0,Unknown
2025-01-12 11:16:48,9.863,0,0,Unknown
2025-01-12 11:16:53,9.799,0,0,Unknown
2025-01-12 11:17:01,9.799,0,0,Unknown
2025-01-12 11:18:09,9.798,0,0,Unknown
2025-01-12 11:18:17,9.82,0,0,Unknown
2025-01-12 11:19:33,9.949,0,0,Unknown
2025-01-12 11:19:41,9.808,0,0,Unknown
2025-01-12 11:19:54,10.263,0,0,Unknown
2025-01-12 11:20:02,9.697,0,0,Unknown
2025-01-12 11:20:07,9.734,0,0,Unknown
2025-01-12 11:20:16,9.756,0,0,Unknown
2025-01-12 11:22:08,9.733,0,0,Unknown
2025-01-12 11:22:18,9.756,0,0,Unknown
2025-01-12 11:23:05,9.838,0,0,Unknown
2025-01-12 11:23:13,9.761,0,0,Unknown
2025-01-12 11:23:35,9.847,0,0,Unknown
2025-01-12 11:23:44,9.834,0,0,Unknown
2025-01-12 11:27:02,10.005,0,0,Unknown
2025-01-12 11:27:11,9.768,0,0,Unknown
2025-01-12 11:28:24,9.474,0,0,Unknown
2025-01-12 11:28:32,9.759,0,0,Unknown
2025-01-12 11:29:19,9.733,0,0,Unknown
2025-01-12 11:29:27,9.769,0,0,Unknown
2025-01-12 11:30:18,9.77,0,0,Unknown
2025-01-12 11:30:27,9.882,0,0,Unknown
2025-01-12 11:30:33,9.75,0,0,Unknown
2025-01-12 11:30:41,9.741,0,0,Unknown
2025-01-12 11:31:23,9.77,0,0,Unknown
2025-01-12 11:31:31,9.733,0,0,Unknown
2025-01-12 11:31:42,9.832,0,0,Unknown
2025-01-12 11:31:51,9.742,0,0,Unknown
2025-01-12 11:32:11,9.734,0,0,Unknown
2025-01-12 11:32:19,9.761,0,0,Unknown
2025-01-12 11:39:47,9.683,0,0,Unknown
2025-01-12 11:39:56,9.717,0,0,Unknown
2025-01-12 11:40:06,9.786,0,0,Unknown
2025-01-12 11:40:14,9.753,0,0,Unknown
2025-01-12 11:40:30,9.774,0,0,Unknown
2025-01-12 11:40:38,9.738,0,0,Unknown
2025-01-12 11:41:55,9.763,0,0,Unknown
2025-01-12 11:42:03,9.805,0,0,Unknown
2025-01-12 11:47:43,9.884,0,0,Unknown
2025-01-12 11:47:51,9.27,0,0,Unknown
2025-01-12 11:53:29,11.319,0,0,In motion
2025-01-12 11:53:38,9.805,1,0,Unknown
2025-01-12 11:53:46,9.81,1,0,Unknown
2025-01-12 11:54:38,9.806,1,0,Unknown
2025-01-12 11:54:47,9.805,1,0,Unknown
2025-01-12 11:54:57,9.836,1,0,Unknown
2025-01-12 11:55:05,9.836,1,0,Unknown
2025-01-12 11:56:05,9.445,0,0,Unknown
2025-01-12 11:56:14,9.775,0,0,Unknown
2025-01-12 11:56:19,9.762,1,0,Unknown
2025-01-12 11:56:27,9.807,1,0,Unknown
2025-01-12 11:57:33,9.816,1,0,Unknown
2025-01-12 11:57:42,9.807,1,0,Unknown
2025-01-12 11:58:16,9.807,1,0,Unknown
2025-01-12 11:58:24,9.769,1,0,Unknown
2025-01-12 11:58:30,9.807,1,0,Unknown
2025-01-12 11:58:38,9.803,1,0,Unknown
2025-01-12 12:10:05,10.364,0,1,In motion
2025-01-12 12:10:13,9.816,1,0,Unknown
2025-01-12 12:10:21,9.807,1,0,Unknown
2025-01-12 12:31:22,9.808,1,0,Unknown
2025-01-12 12:31:31,9.768,1,0,Unknown
2025-01-12 12:32:50,9.807,1,0,Unknown
2025-01-12 12:32:59,9.816,1,0,Unknown
2025-01-12 12:39:07,9.807,1,0,Unknown
2025-01-12 12:39:15,9.807,1,0,Unknown
2025-01-12 12:49:18,9.807,1,0,Unknown
2025-01-12 12:49:26,9.807,1,0,Unknown
2025-01-12 12:50:29,9.784,1,0,Unknown
2025-01-12 12:50:38,9.807,1,0,Unknown
2025-01-12 12:51:30,9.807,1,0,Unknown
2025-01-12 12:51:39,9.807,1,0,Unknown
2025-01-12 12:52:55,9.807,1,0,Unknown
2025-01-12 12:53:04,9.802,1,0,Unknown
2025-01-12 12:55:37,9.807,1,0,Unknown
2025-01-12 12:55:45,9.807,1,0,Unknown
2025-01-12 13:05:35,9.846,0,1,Unknown
2025-01-12 13:05:43,9.807,1,0,Unknown
2025-01-12 13:05:51,9.807,1,0,Unknown
2025-01-12 13:06:40,9.802,1,0,Unknown
2025-01-12 13:06:48,9.807,1,0,Unknown
2025-01-12 13:07:08,9.807,1,0,Unknown
2025-01-12 13:07:17,9.807,1,0,Unknown
2025-01-12 13:09:02,9.834,1,0,Unknown
2025-01-12 13:09:10,9.802,1,0,Unknown
2025-01-12 13:13:35,9.802,1,0,Unknown
2025-01-12 13:13:44,9.807,1,0,Unknown
2025-01-12 13:14:02,9.806,1,0,Unknown
2025-01-12 13:14:11,9.802,1,0,Unknown
2025-01-12 13:14:17,9.802,1,0,Unknown
2025-01-12 13:14:26,9.764,1,0,Unknown
2025-01-12 13:15:57,9.765,1,0,Unknown
2025-01-12 13:16:05,9.802,1,0,Unknown
2025-01-12 13:17:48,9.802,1,0,Unknown
2025-01-12 13:17:56,9.802,1,0,Unknown
2025-01-12 13:24:45,9.802,1,0,Unknown
2025-01-12 13:24:54,9.803,1,0,Unknown
2025-01-12 13:25:01,9.807,1,0,Unknown
2025-01-12 13:25:09,9.802,1,0,Unknown
2025-01-12 13:28:36,9.819,1,0,Unknown
2025-01-12 13:28:45,9.774,1,0,Unknown
2025-01-12 13:56:28,9.781,1,0,Unknown
2025-01-12 13:56:36,9.768,1,0,Unknown
2025-01-12 13:59:00,9.802,1,0,Unknown
2025-01-12 13:59:08,9.802,1,0,Unknown
2025-01-12 14:05:08,9.81,1,0,Unknown
2025-01-12 14:05:17,9.807,1,0,Unknown
2025-01-12 14:05:58,9.807,1,0,Unknown
2025-01-12 14:06:06,9.802,1,1,Unknown
2025-01-12 14:06:15,9.807,1,0,Unknown
2025-01-12 14:06:24,9.807,1,0,Unknown
2025-01-12 14:10:16,9.807,1,0,Unknown
2025-01-12 14:10:24,9.807,1,0,Unknown
2025-01-12 14:14:14,9.802,1,0,Unknown
2025-01-12 14:14:22,9.807,1,0,Unknown
2025-01-12 14:15:36,9.803,1,0,Unknown
2025-01-12 14:15:44,9.807,1,0,Unknown
2025-01-12 14:20:16,9.807,1,0,Unknown
2025-01-12 14:20:25,9.802,1,0,Unknown
2025-01-12 14:24:07,9.807,1,0,Unknown
2025-01-12 14:24:17,9.807,1,0,Unknown
2025-01-12 14:25:51,9.807,1,0,Unknown
2025-01-12 14:25:59,9.807,1,0,Unknown
2025-01-12 14:26:30,9.848,1,0,Unknown
2025-01-12 14:26:38,9.802,1,0,Unknown
2025-01-12 14:27:33,9.807,1,0,Unknown
2025-01-12 14:27:41,9.807,1,0,Unknown
2025-01-12 14:33:23,9.807,1,0,Unknown
2025-01-12 14:33:31,9.807,1,0,Unknown
2025-01-12 14:33:46,9.807,1,0,Unknown
2025-01-12 14:33:54,9.807,1,0,Unknown
2025-01-12 14:34:59,9.802,1,0,Unknown
2025-01-12 14:35:07,9.802,1,0,Unknown
2025-01-12 14:37:37,9.807,1,0,Unknown
2025-01-12 14:37:46,9.807,1,0,Unknown
2025-01-12 14:44:29,9.802,1,0,Unknown
2025-01-12 14:44:37,9.802,1,0,Unknown
2025-01-12 14:47:42,9.802,1,0,Unknown
2025-01-12 14:47:50,9.802,1,0,Unknown
2025-01-12 14:49:13,9.807,1,0,Unknown
2025-01-12 14:49:21,9.802,1,0,Unknown
2025-01-12 14:50:38,9.81,1,0,Unknown
2025-01-12 14:50:46,9.807,1,0,Unknown
2025-01-12 14:52:57,9.807,1,0,Unknown
2025-01-12 14:53:05,9.802,1,0,Unknown
2025-01-12 14:53:51,9.802,1,0,Unknown
2025-01-12 14:53:59,9.807,1,0,Unknown
2025-01-12 14:57:20,9.802,1,0,Unknown
2025-01-12 14:57:29,9.807,1,0,Unknown
2025-01-12 15:04:53,9.807,1,0,Unknown
2025-01-12 15:05:02,9.807,1,0,Unknown
2025-01-12 15:05:10,9.803,1,0,Unknown
2025-01-12 15:05:18,9.807,1,0,Unknown
2025-01-12 15:07:13,9.807,1,0,Unknown
2025-01-12 15:07:21,9.802,1,0,Unknown
2025-01-12 15:07:32,9.801,1,0,Unknown
2025-01-12 15:07:40,9.802,1,0,Unknown
2025-01-12 15:13:19,9.81,1,0,Unknown
2025-01-12 15:13:28,9.807,1,0,Unknown
2025-01-12 15:18:14,9.806,1,0,Unknown
2025-01-12 15:18:22,9.81,1,0,Unknown
2025-01-12 15:18:27,9.807,1,0,Unknown
2025-01-12 15:18:35,9.802,1,0,Unknown
2025-01-12 15:18:54,9.807,1,0,Unknown
2025-01-12 15:19:02,9.803,1,0,Unknown
2025-01-12 15:19:13,9.802,1,0,Unknown
2025-01-12 15:19:21,9.807,1,0,Unknown
2025-01-12 15:19:55,9.803,1,0,Unknown
2025-01-12 15:20:03,9.807,1,0,Unknown
2025-01-12 15:20:33,9.807,1,0,Unknown
2025-01-12 15:20:42,9.802,1,0,Unknown
2025-01-12 15:21:10,9.807,1,0,Unknown
2025-01-12 15:21:18,9.803,1,0,Unknown
2025-01-12 15:23:09,9.802,1,0,Unknown
2025-01-12 15:23:18,9.807,1,0,Unknown
2025-01-12 15:23:36,9.802,1,0,Unknown
2025-01-12 15:23:45,9.807,1,0,Unknown
2025-01-12 15:23:53,9.802,1,0,Unknown
2025-01-12 15:24:01,9.807,1,0,Unknown
2025-01-12 15:26:37,9.807,1,0,Unknown
2025-01-12 15:26:46,9.806,1,0,Unknown
2025-01-12 15:28:15,9.776,1,0,Unknown
2025-01-12 15:28:23,9.802,1,0,Unknown
2025-01-12 15:31:30,9.802,1,0,Unknown
2025-01-12 15:31:38,9.802,1,0,Unknown
2025-01-12 15:32:04,9.807,1,0,Unknown
2025-01-12 15:32:13,9.803,1,0,Unknown
2025-01-12 15:35:35,9.803,1,0,Unknown
2025-01-12 15:35:44,9.802,1,0,Unknown
2025-01-12 15:36:44,9.807,1,0,Unknown
2025-01-12 15:36:53,9.807,1,0,Unknown
2025-01-12 15:37:41,9.802,1,0,Unknown
2025-01-12 15:37:49,9.807,1,0,Unknown
2025-01-12 15:38:02,9.807,1,0,Unknown
2025-01-12 15:38:10,9.807,1,0,Unknown
2025-01-12 15:38:17,9.803,1,0,Unknown
2025-01-12 15:38:25,9.802,1,0,Unknown
2025-01-12 15:38:34,9.815,1,0,Unknown
2025-01-12 15:38:42,9.802,1,0,Unknown
2025-01-12 15:38:51,9.802,1,0,Unknown
2025-01-12 15:38:59,9.807,1,0,Unknown
2025-01-12 15:39:19,9.81,1,0,Unknown
2025-01-12 15:39:27,9.768,1,0,Unknown
2025-01-12 15:40:16,9.807,1,0,Unknown
2025-01-12 15:40:24,9.802,1,0,Unknown
2025-01-12 15:42:27,9.802,1,0,Unknown
2025-01-12 15:42:36,9.802,1,0,Unknown
2025-01-12 15:45:24,9.81,1,0,Unknown
2025-01-12 15:45:32,9.803,1,0,Unknown
2025-01-12 15:45:38,9.807,1,0,Unknown
2025-01-12 15:45:46,9.807,1,0,Unknown
2025-01-12 15:46:19,9.783,1,0,Unknown
2025-01-12 15:46:27,9.807,1,0,Unknown
2025-01-12 15:51:00,9.81,1,0,Unknown
2025-01-12 15:51:08,9.807,1,0,Unknown
2025-01-12 15:51:14,9.807,1,0,Unknown
2025-01-12 15:51:22,9.807,1,0,Unknown
2025-01-12 15:55:03,9.807,1,0,Unknown
2025-01-12 15:55:12,9.803,1,0,Unknown
2025-01-12 15:55:21,9.807,1,0,Unknown
2025-01-12 15:55:29,9.807,1,0,Unknown
2025-01-12 15:55:55,9.802,1,0,Unknown
2025-01-12 15:56:03,9.807,1,0,Unknown
2025-01-12 16:07:43,9.831,1,0,Unknown
2025-01-12 16:07:51,9.802,1,0,Unknown
2025-01-12 16:08:14,9.807,1,0,Unknown
2025-01-12 16:08:22,9.802,1,0,Unknown
2025-01-12 16:11:38,9.81,1,0,Unknown
2025-01-12 16:11:46,9.807,1,0,Unknown
2025-01-12 16:14:46,11.231,1,1,In motion
2025-01-12 16:14:51,6.896,1,1,Unknown
2025-01-12 16:14:59,12.97,0,0,In motion
2025-01-12 16:15:08,14.21,0,0,In motion
2025-01-12 16:15:13,16.152,0,1,In motion
2025-01-12 16:15:21,9.917,0,0,In motion
2025-01-12 16:15:26,15.755,1,0,In motion
2025-01-12 16:15:34,7.951,0,0,In motion
2025-01-12 16:15:40,9.972,0,0,Unknown
2025-01-12 16:15:48,9.946,0,0,Unknown
2025-01-12 16:16:00,9.877,1,0,Unknown
2025-01-12 16:16:09,9.417,0,0,Unknown
2025-01-12 16:16:15,9.994,0,0,Unknown
2025-01-12 16:16:23,10.104,0,0,Unknown
2025-01-12 16:16:28,9.805,0,0,Unknown
2025-01-12 16:16:37,9.29,0,0,Unknown
2025-01-12 16:16:58,9.822,0,0,Unknown
2025-01-12 16:17:07,9.833,0,0,Unknown
2025-01-12 16:17:44,10.295,0,0,Unknown
2025-01-12 16:17:52,9.238,0,0,In motion
2025-01-12 16:17:57,11.756,0,0,In motion
2025-01-12 16:18:05,9.902,0,0,Unknown
2025-01-12 16:18:18,9.145,0,0,In motion
2025-01-12 16:18:26,9.959,0,0,Unknown
2025-01-12 16:18:31,9.947,0,0,In motion
2025-01-12 16:18:40,14.049,0,0,Unknown
2025-01-12 16:18:45,15.425,1,1,Unknown
2025-01-12 16:18:53,9.979,0,0,In motion
2025-01-12 16:18:58,4.376,1,1,Unknown
2025-01-12 16:19:07,9.143,1,0,In motion
2025-01-12 16:19:12,9.759,1,0,Unknown
2025-01-12 16:19:20,9.768,1,0,Unknown
2025-01-12 16:19:53,9.771,1,0,Unknown
2025-01-12 16:20:01,9.823,0,0,Unknown
2025-01-12 16:20:06,9.838,0,0,Unknown
2025-01-12 16:20:15,9.834,0,0,Unknown
2025-01-12 16:20:43,9.856,0,0,Unknown
2025-01-12 16:20:51,9.808,0,0,Unknown
2025-01-12 16:21:36,9.851,0,0,Unknown
2025-01-12 16:21:45,9.84,0,0,Unknown
2025-01-12 16:25:02,9.836,0,0,Unknown
2025-01-12 16:25:11,9.856,0,0,Unknown
2025-01-12 16:26:15,9.902,1,0,Unknown
2025-01-12 16:26:24,9.825,1,0,Unknown
2025-01-12 16:26:34,9.736,1,0,Unknown
2025-01-12 16:26:42,9.768,1,0,Unknown
2025-01-12 16:32:47,9.746,1,0,Unknown
2025-01-12 16:32:55,9.766,1,0,Unknown
2025-01-12 16:33:33,9.705,1,0,Unknown
2025-01-12 16:33:42,9.711,1,0,Unknown
2025-01-12 16:34:31,9.738,1,0,Unknown
2025-01-12 16:34:39,9.849,0,0,Unknown
2025-01-12 16:35:48,9.859,0,0,Unknown
2025-01-12 16:35:56,9.831,0,0,Unknown
2025-01-12 16:36:32,10.445,0,0,Unknown
2025-01-12 16:36:40,9.839,0,0,Unknown
2025-01-12 16:45:19,9.979,1,0,Unknown
2025-01-12 16:45:27,9.795,1,0,Unknown
2025-01-12 16:46:29,9.819,1,0,Unknown
2025-01-12 16:46:37,9.725,1,0,Unknown
2025-01-12 16:46:47,9.737,1,0,Unknown
2025-01-12 16:46:55,9.747,1,0,Unknown
2025-01-12 16:47:12,9.747,1,0,Unknown
2025-01-12 16:47:21,9.787,1,0,Unknown
2025-01-12 16:48:40,9.897,1,0,Unknown
2025-01-12 16:48:48,9.727,1,0,Unknown
2025-01-12 16:48:53,9.723,1,0,Unknown
2025-01-12 16:49:02,9.758,1,0,Unknown
2025-01-12 16:49:29,10.133,1,0,Unknown
2025-01-12 16:49:37,9.774,1,0,Unknown
2025-01-12 16:51:15,9.781,1,0,Unknown
2025-01-12 16:51:23,9.799,1,0,Unknown
2025-01-12 16:52:20,9.764,1,0,Unknown
2025-01-12 16:52:28,9.767,1,0,Unknown
2025-01-12 16:53:10,9.792,1,0,Unknown
2025-01-12 16:53:18,9.763,1,0,Unknown
2025-01-12 16:54:54,9.841,1,0,Unknown
2025-01-12 16:55:02,9.828,1,0,Unknown
2025-01-12 16:57:04,9.805,1,0,Unknown
2025-01-12 16:57:12,9.795,1,0,Unknown
2025-01-12 16:58:02,9.811,1,0,Unknown
2025-01-12 16:58:10,9.773,1,0,Unknown
2025-01-12 17:00:56,9.773,1,0,Unknown
2025-01-12 17:01:04,9.924,0,0,Unknown
2025-01-12 17:01:57,10.356,1,0,Unknown
2025-01-12 17:02:05,9.802,1,0,Unknown
2025-01-12 17:02:17,9.78,1,0,Unknown
2025-01-12 17:02:26,9.748,1,0,Unknown
2025-01-12 17:02:35,10.016,1,0,Unknown
2025-01-12 17:02:43,9.788,1,0,Unknown
2025-01-12 17:02:54,9.812,1,0,Unknown
2025-01-12 17:03:02,9.775,1,0,Unknown
2025-01-12 17:03:39,9.108,1,0,Unknown
2025-01-12 17:03:47,9.764,1,0,Unknown
2025-01-12 17:04:22,9.977,1,0,Unknown
2025-01-12 17:04:31,9.791,1,0,Unknown
2025-01-12 17:06:12,9.81,1,0,Unknown
2025-01-12 17:06:21,9.806,1,0,Unknown
2025-01-12 17:13:36,9.778,1,0,Unknown
