timestamp,acc_magnitude,tilt_x,tilt_y,acc_x,acc_y,acc_z,stability
2024-12-02 07:54:54,20.824321813686993,0,1,-20.633,-2.723,0.719,In motion
2024-12-02 07:54:55,20.10456251700096,1,1,-18.723,7.199,-1.348,In motion
2024-12-02 07:54:56,0.9999224969966423,1,1,-0.105,0.574,-0.812,In motion
2024-12-02 07:54:57,26.785999514671836,0,1,-18.336,1.645,19.457,In motion
2024-12-02 07:54:58,17.403619422407512,0,1,-13.207,-3.336,10.832,In motion
2024-12-02 07:54:59,11.5724035532814,0,1,-9.102,1.762,6.926,In motion
2024-12-02 07:55:00,19.608158149097022,1,1,-18.879,-0.996,5.203,In motion
2024-12-02 07:55:01,14.616394014940894,1,1,-1.102,-5.133,-13.641,In motion
2024-12-02 07:55:02,17.40899256131727,1,1,-12.941,8.695,-7.746,In motion
2024-12-02 07:55:03,10.124382894774376,0,1,-9.758,1.223,2.406,In motion
2024-12-02 07:55:04,6.186542653211081,1,1,-5.234,-2.605,2.023,In motion
2024-12-02 07:55:06,8.374944238620339,0,1,-6.309,4.059,-3.723,In motion
2024-12-02 07:55:07,6.900243908732502,1,1,-6.809,0.191,1.102,In motion
2024-12-02 07:55:08,14.233130400583,0,1,-14.199,-0.844,-0.508,In motion
2024-12-02 07:55:09,17.36281630381431,0,1,-16.805,-1.418,4.129,In motion
2024-12-02 07:55:10,19.229434443061503,1,1,-18.684,-0.922,-4.453,In motion
2024-12-02 07:55:11,10.919237610749205,1,1,-10.25,3.715,0.605,In motion
2024-12-02 07:55:12,1.4001121383660666,1,1,0.473,0.152,-1.309,In motion
2024-12-02 07:55:13,5.254781441696696,1,0,1.66,-1.918,-4.602,In motion
2024-12-02 07:55:14,7.521327874783814,1,1,2.617,-3.41,-6.172,In motion
2024-12-02 07:55:15,3.136667339709457,1,1,0.699,-2.684,-1.465,In motion
2024-12-02 07:55:16,32.22798679719228,1,1,-23.773,-0.652,21.75,In motion
2024-12-02 07:55:17,30.46062778407563,0,1,-20.062,2.105,22.824,In motion
2024-12-02 07:55:19,13.128162476142652,1,1,-12.559,3.637,1.18,In motion
2024-12-02 07:55:20,6.7910893087928095,1,1,-6.387,-0.961,2.098,In motion
2024-12-02 07:55:21,8.39292797538499,1,1,-7.266,3.828,-1.73,In motion
2024-12-02 07:55:22,11.83011048130997,1,1,-10.211,5.668,-1.887,In motion
2024-12-02 07:55:23,4.796509251528658,1,1,-4.551,-0.844,1.258,In motion
2024-12-02 07:55:24,6.036127649412329,1,1,-4.934,-0.5,3.441,In motion
2024-12-02 07:55:25,11.410647396182217,0,1,-10.367,4.672,0.949,In motion
2024-12-02 07:55:26,7.018035337614081,1,1,-7.004,-0.27,-0.352,In motion
2024-12-02 07:55:27,8.266938550636505,1,1,-8.113,1.34,-0.852,In motion
2024-12-02 07:55:28,6.151383990615446,0,1,-3.32,-4.289,2.902,In motion
2024-12-02 07:55:29,14.904115606100214,1,1,-14.273,4.098,-1.273,In motion
2024-12-02 07:55:30,15.31585968857119,1,1,-14.125,5.707,-1.578,In motion
2024-12-02 07:55:31,17.228117192543124,0,1,-16.426,3.789,3.555,In motion
2024-12-02 07:55:32,15.04872735482971,0,1,-14.855,2.297,0.719,In motion
2024-12-02 07:55:33,14.617193540485124,0,1,-13.207,5.973,-1.887,In motion
2024-12-02 07:55:34,13.720238554777392,0,1,-13.164,3.789,-0.773,In motion
2024-12-02 07:55:36,14.839261740396655,0,1,-14.164,3.867,-2.152,In motion
2024-12-02 07:55:37,14.168193180501175,0,1,-13.012,5.477,-1.195,In motion
2024-12-02 07:55:38,14.960387261030379,0,1,-14.355,4.211,-0.121,In motion
2024-12-02 07:55:39,12.069055182573324,0,1,-11.637,2.91,1.332,In motion
2024-12-02 07:55:40,19.492455489239934,0,1,-19.141,-0.078,-3.684,In motion
2024-12-02 07:55:41,17.772547988400536,1,1,-17.453,0.918,-3.227,In motion
2024-12-02 07:55:42,15.730227811446342,1,1,-15.539,-0.039,2.445,In motion
2024-12-02 07:55:43,14.047966507648002,0,1,-13.891,1.301,1.641,In motion
