Timestamp,activity_classification,stability_classification,shake_detection,step_count,acc_x,acc_y,acc_z,tilt_up,tilt_forward,vbat_voltage,usb_voltage
2024-10-29 09:49:11,{'Running': 0; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 7; 'Still': 89; 'Walking': 2; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},On Table,False,0,-0.14063,-1.02734,9.81641,True,False,3.82298,0.17402
2024-10-29 09:49:11,{'Running': 0; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 7; 'Still': 89; 'Walking': 2; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},On Table,False,0,-0.06250,-1.02734,9.81250,True,False,3.88743,0.17725
2024-10-29 09:49:11,{'Running': 0; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 7; 'Still': 89; 'Walking': 2; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},On Table,False,0,-0.06250,-1.02734,9.85156,True,False,3.82298,0.17402
2024-10-29 09:49:12,{'Running': 1; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 3; 'Still': 93; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},On Table,False,0,0.12891,-0.98828,9.85547,True,False,3.82298,0.17725
2024-10-29 09:49:12,{'Running': 1; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 3; 'Still': 93; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},On Table,False,0,-0.02344,-1.02734,9.81641,True,False,3.82298,0.17402
2024-10-29 09:49:12,{'Running': 1; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 3; 'Still': 93; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},On Table,False,0,-0.02344,-1.06641,9.81250,True,False,3.88743,0.17402
2024-10-29 09:49:13,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 2; 'Still': 95; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},On Table,False,0,0.01563,-1.02734,9.81250,True,False,3.87132,0.17402
2024-10-29 09:49:13,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 2; 'Still': 95; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},On Table,False,0,-0.06250,-1.02734,9.85156,True,False,3.82298,0.17402
2024-10-29 09:49:13,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 2; 'Still': 95; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},On Table,False,0,-0.02344,-1.02734,9.85547,True,False,3.87454,0.17402
2024-10-29 09:49:14,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 96; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},On Table,False,0,-0.02344,-1.02734,9.85547,True,False,3.82298,0.17402
2024-10-29 09:49:14,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 96; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},On Table,False,0,-0.02344,-1.02734,9.85547,True,False,3.88743,0.17402
2024-10-29 09:49:14,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 1; 'Still': 96; 'Walking': 1; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},On Table,False,0,-0.02344,-1.02734,9.81641,True,False,3.88098,0.17725
