Timestamp,activity_classification,stability_classification,shake_detection,step_count,acc_x,acc_y,acc_z,tilt_up,tilt_forward,vbat_voltage,usb_voltage
2024-11-04 22:15:45,{'Running': 11; 'Unknown': 16; 'Tilting': 0; 'On-Foot': 62; 'In-Vehicle': 13; 'Still': 9; 'Walking': 51; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,6.94922,-7.68750,-2.21094,True,False,3.75530,0.16436
2024-11-04 22:15:46,{'Running': 11; 'Unknown': 16; 'Tilting': 0; 'On-Foot': 62; 'In-Vehicle': 13; 'Still': 9; 'Walking': 51; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,6.25781,-7.30469,-1.82813,True,False,3.75208,0.16436
2024-11-04 22:15:47,{'Running': 6; 'Unknown': 39; 'Tilting': 0; 'On-Foot': 18; 'In-Vehicle': 33; 'Still': 10; 'Walking': 12; 'most_likely': 'Unknown'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,7.59375,-1.02734,0.16406,True,True,3.75208,0.16436
2024-11-04 22:15:47,{'Running': 6; 'Unknown': 39; 'Tilting': 0; 'On-Foot': 18; 'In-Vehicle': 33; 'Still': 10; 'Walking': 12; 'most_likely': 'Unknown'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,9.13281,4.14453,3.00000,True,True,3.75852,0.16436
2024-11-04 22:15:48,{'Running': 6; 'Unknown': 39; 'Tilting': 0; 'On-Foot': 18; 'In-Vehicle': 33; 'Still': 10; 'Walking': 12; 'most_likely': 'Unknown'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,9.66797,4.75781,-1.67578,True,True,3.74885,0.16436
2024-11-04 22:15:49,{'Running': 11; 'Unknown': 27; 'Tilting': 0; 'On-Foot': 43; 'In-Vehicle': 20; 'Still': 10; 'Walking': 32; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,0,8.47656,4.56641,0.12500,True,True,3.74885,0.16436
2024-11-04 22:15:50,{'Running': 11; 'Unknown': 14; 'Tilting': 100; 'On-Foot': 61; 'In-Vehicle': 15; 'Still': 10; 'Walking': 50; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,5.71875,2.07813,0.96875,True,True,3.75208,0.16436
2024-11-04 22:15:50,{'Running': 11; 'Unknown': 14; 'Tilting': 100; 'On-Foot': 61; 'In-Vehicle': 15; 'Still': 10; 'Walking': 50; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,7.25391,6.28906,0.77734,True,True,3.74885,0.16436
2024-11-04 22:15:51,{'Running': 11; 'Unknown': 14; 'Tilting': 100; 'On-Foot': 61; 'In-Vehicle': 15; 'Still': 10; 'Walking': 50; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,7.56641,6.02344,0.54688,True,True,3.75208,0.16436
2024-11-04 22:15:52,{'Running': 8; 'Unknown': 8; 'Tilting': 0; 'On-Foot': 76; 'In-Vehicle': 9; 'Still': 7; 'Walking': 68; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,7.97656,5.86719,0.01172,True,True,3.74885,0.16758
2024-11-04 22:15:53,{'Running': 10; 'Unknown': 29; 'Tilting': 0; 'On-Foot': 45; 'In-Vehicle': 17; 'Still': 9; 'Walking': 35; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,7.67188,5.25781,-0.67969,True,True,3.74885,0.16436
2024-11-04 22:15:53,{'Running': 10; 'Unknown': 29; 'Tilting': 0; 'On-Foot': 45; 'In-Vehicle': 17; 'Still': 9; 'Walking': 35; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,6.90625,4.52734,-0.79297,True,True,3.74885,0.16436
